date,doy,length,u200
2013-09-27 00:00:00,635,38293,6.10
2013-09-28 00:00:00,636,38049,8.41
2013-09-29 00:00:00,637,37805,12.25
2013-09-30 00:00:00,638,37561,9.30
2013-10-01 00:00:00,639,37315,7.86
2013-10-02 00:00:00,640,37069,12.23
2013-10-03 00:00:00,641,36823,10.90
2013-10-04 00:00:00,642,36577,10.99
2013-10-05 00:00:00,643,36329,4.82
2013-10-06 00:00:00,644,36082,1.55
2013-10-07 00:00:00,645,35834,3.15
2013-10-08 00:00:00,646,35586,5.63
2013-10-09 00:00:00,647,35338,8.16
2013-10-10 00:00:00,648,35090,6.24
2013-10-11 00:00:00,649,34840,3.68
2013-10-12 00:00:00,650,34592,3.20
2013-10-13 00:00:00,651,34343,18.55
2013-10-14 00:00:00,652,34093,9.81
2013-10-15 00:00:00,653,33844,7.47
2013-10-16 00:00:00,654,33595,5.28
2013-10-17 00:00:00,655,33345,13.41
2013-10-18 00:00:00,656,33095,3.81
2013-10-19 00:00:00,657,32845,8.09
2013-10-20 00:00:00,658,32596,10.62
2013-10-21 00:00:00,659,32347,9.89
2013-10-22 00:00:00,660,32099,12.14
2013-10-23 00:00:00,661,31850,14.44
2013-10-24 00:00:00,662,31601,4.61
2013-10-25 00:00:00,663,31353,11.05
2013-10-26 00:00:00,664,31105,11.82
2013-10-27 00:00:00,665,30858,17.53
2013-10-28 00:00:00,666,30611,22.44
2013-10-29 00:00:00,667,30365,13.53
2013-10-30 00:00:00,668,30121,9.59
2013-10-31 00:00:00,669,29876,12.19
2013-11-01 00:00:00,670,29632,11.31
2013-11-02 00:00:00,671,29390,5.70
2013-11-03 00:00:00,672,29148,15.20
2013-11-04 00:00:00,673,28908,10.86
2013-11-05 00:00:00,674,28669,12.16
2013-11-06 00:00:00,675,28432,9.68
2013-11-07 00:00:00,676,28195,5.83
2013-11-08 00:00:00,677,27960,6.42
2013-11-09 00:00:00,678,27728,11.59
2013-11-10 00:00:00,679,27497,7.72
2013-11-11 00:00:00,680,27268,9.00
2013-11-12 00:00:00,681,27041,8.10
2013-11-13 00:00:00,682,26817,3.70
2013-11-14 00:00:00,683,26595,8.14
2013-11-15 00:00:00,684,26376,7.51
2013-11-16 00:00:00,685,26159,3.80
2013-11-17 00:00:00,686,25945,2.58
2013-11-18 00:00:00,687,25735,5.35
2013-11-19 00:00:00,688,25528,7.39
2013-11-20 00:00:00,689,25324,10.76
2013-11-21 00:00:00,690,25124,7.23
2013-11-22 00:00:00,691,24927,8.83
2013-11-23 00:00:00,692,24735,7.81
2013-11-24 00:00:00,693,24547,10.10
2013-11-25 00:00:00,694,24363,8.71
2013-11-26 00:00:00,695,24184,4.51
2013-11-27 00:00:00,696,24009,6.90
2013-11-28 00:00:00,697,23840,5.58
2013-11-29 00:00:00,698,23675,14.52
2013-11-30 00:00:00,699,23516,8.50
2013-12-01 00:00:00,700,23363,7.08
2013-12-02 00:00:00,701,23216,4.93
2013-12-03 00:00:00,702,23074,2.02
2013-12-04 00:00:00,703,22938,11.16
2013-12-05 00:00:00,704,22810,20.33
2013-12-06 00:00:00,705,22688,14.84
2013-12-07 00:00:00,706,22572,8.90
2013-12-08 00:00:00,707,22464,12.37
2013-12-09 00:00:00,708,22362,9.26
2013-12-10 00:00:00,709,22268,8.01
2013-12-11 00:00:00,710,22180,5.22
2013-12-12 00:00:00,711,22101,8.89
2013-12-13 00:00:00,712,22030,5.01
2013-12-14 00:00:00,713,21966,7.99
2013-12-15 00:00:00,714,21911,11.24
2013-12-16 00:00:00,715,21863,14.87
2013-12-17 00:00:00,716,21824,4.09
2013-12-18 00:00:00,717,21793,11.57
2013-12-19 00:00:00,718,21770,9.48
2013-12-20 00:00:00,719,21755,11.33
2013-12-21 00:00:00,720,21749,15.15
2013-12-22 00:00:00,721,21752,15.96
2013-12-23 00:00:00,722,21763,14.34
2013-12-24 00:00:00,723,21781,21.21
2013-12-25 00:00:00,724,21808,10.66
2013-12-26 00:00:00,725,21844,7.25
2013-12-27 00:00:00,726,21889,18.41
2013-12-28 00:00:00,727,21941,9.07
2013-12-29 00:00:00,728,22000,9.91
2013-12-30 00:00:00,729,22069,16.48
2013-12-31 00:00:00,730,22144,13.74
2014-01-01 00:00:00,731,22228,13.21
2014-01-02 00:00:00,732,22320,12.34
2014-01-03 00:00:00,733,22418,15.66
2014-01-04 00:00:00,734,22524,14.35
2014-01-05 00:00:00,735,22637,10.04
2014-01-06 00:00:00,736,22757,16.57
2014-01-07 00:00:00,737,22884,15.47
2014-01-08 00:00:00,738,23017,13.30
2014-01-09 00:00:00,739,23157,18.61
2014-01-10 00:00:00,740,23303,10.37
2014-01-11 00:00:00,741,23454,12.17
2014-01-12 00:00:00,742,23612,5.59
2014-01-13 00:00:00,743,23775,10.61
2014-01-14 00:00:00,744,23944,10.36
2014-01-15 00:00:00,745,24118,11.40
2014-01-16 00:00:00,746,24296,10.30
2014-01-17 00:00:00,747,24479,11.17
2014-01-18 00:00:00,748,24668,10.33
2014-01-19 00:00:00,749,24860,9.58
2014-01-20 00:00:00,750,25056,4.19
2014-01-21 00:00:00,751,25257,3.22
2014-01-22 00:00:00,752,25461,7.06
2014-01-23 00:00:00,753,25669,8.35
2014-01-24 00:00:00,754,25881,3.87
2014-01-25 00:00:00,755,26095,9.38
2014-01-26 00:00:00,756,26313,9.56
2014-01-27 00:00:00,757,26533,11.61
2014-01-28 00:00:00,758,26757,13.10
2014-01-29 00:00:00,759,26983,12.18
2014-01-30 00:00:00,760,27212,8.19
2014-01-31 00:00:00,761,27442,7.46
2014-02-01 00:00:00,762,27675,13.26
2014-02-02 00:00:00,763,27909,10.36
2014-02-03 00:00:00,764,28146,8.62
2014-02-04 00:00:00,765,28385,10.13
2014-02-05 00:00:00,766,28624,14.04
2014-02-06 00:00:00,767,28865,12.27
2014-02-07 00:00:00,768,29109,16.01
2014-02-08 00:00:00,769,29353,15.24
2014-02-09 00:00:00,770,29597,19.75
2014-02-10 00:00:00,771,29844,7.00
2014-02-11 00:00:00,772,30091,13.14
2014-02-12 00:00:00,773,30339,13.72
2014-02-13 00:00:00,774,30588,10.02
2014-02-14 00:00:00,775,30837,11.64
2014-02-15 00:00:00,776,31088,19.73
2014-02-16 00:00:00,777,31339,11.52
2014-02-17 00:00:00,778,31590,7.48
2014-02-18 00:00:00,779,31842,7.86
2014-02-19 00:00:00,780,32093,8.08
2014-02-20 00:00:00,781,32346,13.40
2014-02-21 00:00:00,782,32598,11.07
2014-02-22 00:00:00,783,32852,9.91
2014-02-23 00:00:00,784,33104,11.75
2014-02-24 00:00:00,785,33357,11.04
2014-02-25 00:00:00,786,33611,12.74
2014-02-26 00:00:00,787,33864,7.28
2014-02-27 00:00:00,788,34116,14.30
2014-02-28 00:00:00,789,34369,6.39
2014-03-01 00:00:00,790,34622,4.88
2014-03-02 00:00:00,791,34875,10.10
2014-03-03 00:00:00,792,35127,8.29
2014-03-04 00:00:00,793,35380,3.99
2014-03-05 00:00:00,794,35631,3.26
2014-03-06 00:00:00,795,35884,6.59
2014-03-07 00:00:00,796,36134,10.04
2014-03-08 00:00:00,797,36385,7.97
2014-03-09 00:00:00,798,36636,8.74
2014-03-10 00:00:00,799,36886,5.66
2014-03-11 00:00:00,800,37136,6.26
2014-03-12 00:00:00,801,37385,4.29
2014-03-13 00:00:00,802,37634,2.19
2014-03-14 00:00:00,803,37882,3.27
2014-03-15 00:00:00,804,38130,11.22
2014-03-16 00:00:00,805,38377,9.44
2014-03-17 00:00:00,806,38624,8.41
2014-03-18 00:00:00,807,38870,10.05
2014-03-19 00:00:00,808,39116,12.95
2014-03-20 00:00:00,809,39361,12.19
2014-03-21 00:00:00,810,39605,7.11
2014-03-22 00:00:00,811,39849,10.44
2014-03-23 00:00:00,812,40092,7.02
2014-03-24 00:00:00,813,40334,3.25
2014-03-25 00:00:00,814,40576,5.31
2014-03-26 00:00:00,815,40818,3.47
2014-03-27 00:00:00,816,41058,7.80
2014-03-28 00:00:00,817,41298,8.20
2014-03-29 00:00:00,818,41537,7.05
2014-03-30 00:00:00,819,41776,4.05
2014-03-31 00:00:00,820,42013,6.48
2014-04-01 00:00:00,821,42250,4.13
2014-04-02 00:00:00,822,42486,4.75
2014-04-03 00:00:00,823,42721,4.49
2014-04-04 00:00:00,824,42955,3.58
2014-04-05 00:00:00,825,43188,3.62
2014-04-06 00:00:00,826,43420,9.45
2014-04-07 00:00:00,827,43652,8.84
2014-04-08 00:00:00,828,43882,13.45
2014-04-09 00:00:00,829,44112,9.39
2014-04-10 00:00:00,830,44340,4.21
2014-04-11 00:00:00,831,44567,5.02
2014-04-12 00:00:00,832,44794,4.99
2014-04-13 00:00:00,833,45019,7.35
2014-04-14 00:00:00,834,45243,13.42
2014-04-15 00:00:00,835,45466,7.54
2014-04-16 00:00:00,836,45687,4.33
2014-04-17 00:00:00,837,45908,10.17
2014-04-18 00:00:00,838,46127,8.86
2014-04-19 00:00:00,839,46345,7.37
2014-04-20 00:00:00,840,46561,12.04
2014-04-21 00:00:00,841,46777,6.46
2014-04-22 00:00:00,842,46991,4.82
2014-04-23 00:00:00,843,47202,2.60
2014-04-24 00:00:00,844,47414,4.85
2014-04-25 00:00:00,845,47623,8.15
2014-04-26 00:00:00,846,47830,4.90
2014-04-27 00:00:00,847,48036,4.14
2014-04-28 00:00:00,848,48240,3.48
2014-04-29 00:00:00,849,48442,2.60
2014-04-30 00:00:00,850,48643,3.55
2014-05-01 00:00:00,851,48841,2.63
2014-05-02 00:00:00,852,49038,9.22
2014-05-03 00:00:00,853,49233,5.76
2014-05-04 00:00:00,854,49425,2.22
2014-05-05 00:00:00,855,49616,5.21
2014-05-06 00:00:00,856,49804,8.13
2014-05-07 00:00:00,857,49989,10.76
2014-05-08 00:00:00,858,50172,11.40
2014-05-09 00:00:00,859,50353,14.52
2014-05-10 00:00:00,860,50532,12.97
2014-05-11 00:00:00,861,50707,15.07
2014-05-12 00:00:00,862,50880,8.61
2014-05-13 00:00:00,863,51051,5.68
2014-05-14 00:00:00,864,51218,7.34
2014-05-15 00:00:00,865,51383,5.11
2014-05-16 00:00:00,866,51544,3.93
2014-05-17 00:00:00,867,51702,3.40
2014-05-18 00:00:00,868,51857,3.16
2014-05-19 00:00:00,869,52010,4.81
2014-05-20 00:00:00,870,52159,7.88
2014-05-21 00:00:00,871,52304,5.01
2014-05-22 00:00:00,872,52445,8.04
2014-05-23 00:00:00,873,52584,4.19
2014-05-24 00:00:00,874,52718,7.54
2014-05-25 00:00:00,875,52848,4.33
2014-05-26 00:00:00,876,52976,8.34
2014-05-27 00:00:00,877,53099,2.92
2014-05-28 00:00:00,878,53217,3.35
2014-05-29 00:00:00,879,53331,6.38
2014-05-30 00:00:00,880,53442,5.34
2014-05-31 00:00:00,881,53548,3.94
2014-06-01 00:00:00,882,53650,3.64
2014-06-02 00:00:00,883,53747,2.57
2014-06-03 00:00:00,884,53841,2.99
2014-06-04 00:00:00,885,53928,6.77
2014-06-05 00:00:00,886,54012,11.10
2014-06-06 00:00:00,887,54091,3.79
2014-06-07 00:00:00,888,54165,5.18
2014-06-08 00:00:00,889,54234,4.21
2014-06-09 00:00:00,890,54299,4.87
2014-06-10 00:00:00,891,54358,4.85
2014-06-11 00:00:00,892,54412,5.44
2014-06-12 00:00:00,893,54461,2.92
2014-06-13 00:00:00,894,54506,6.33
2014-06-14 00:00:00,895,54545,7.37
2014-06-15 00:00:00,896,54579,5.86
2014-06-16 00:00:00,897,54608,7.05
2014-06-17 00:00:00,898,54631,8.09
2014-06-18 00:00:00,899,54650,4.99
2014-06-19 00:00:00,900,54662,6.19
2014-06-20 00:00:00,901,54670,7.49
2014-06-21 00:00:00,902,54673,5.36
2014-06-22 00:00:00,903,54670,5.71
2014-06-23 00:00:00,904,54662,3.09
2014-06-24 00:00:00,905,54648,4.47
2014-06-25 00:00:00,906,54629,5.64
2014-06-26 00:00:00,907,54605,2.54
2014-06-27 00:00:00,908,54576,5.17
2014-06-28 00:00:00,909,54542,5.43
2014-06-29 00:00:00,910,54503,6.04
2014-06-30 00:00:00,911,54459,6.09
2014-07-01 00:00:00,912,54409,4.95
2014-07-02 00:00:00,913,54354,3.07
2014-07-03 00:00:00,914,54295,6.97
2014-07-04 00:00:00,915,54230,6.64
2014-07-05 00:00:00,916,54161,10.06
2014-07-06 00:00:00,917,54086,9.79
2014-07-07 00:00:00,918,54008,4.05
2014-07-08 00:00:00,919,53925,11.12
2014-07-09 00:00:00,920,53836,13.44
2014-07-10 00:00:00,921,53744,4.32
2014-07-11 00:00:00,922,53647,2.90
2014-07-12 00:00:00,923,53546,3.41
2014-07-13 00:00:00,924,53440,4.60
2014-07-14 00:00:00,925,53330,6.90
2014-07-15 00:00:00,926,53216,6.40
2014-07-16 00:00:00,927,53098,3.35
2014-07-17 00:00:00,928,52976,2.19
2014-07-18 00:00:00,929,52851,6.41
2014-07-19 00:00:00,930,52720,8.29
2014-07-20 00:00:00,931,52587,2.49
2014-07-21 00:00:00,932,52450,7.33
2014-07-22 00:00:00,933,52310,6.86
2014-07-23 00:00:00,934,52165,8.18
2014-07-24 00:00:00,935,52018,8.08
2014-07-25 00:00:00,936,51868,6.52
2014-07-26 00:00:00,937,51714,3.66
2014-07-27 00:00:00,938,51557,3.34
2014-07-28 00:00:00,939,51396,6.65
2014-07-29 00:00:00,940,51234,8.40
2014-07-30 00:00:00,941,51069,5.87
2014-07-31 00:00:00,942,50900,5.16
2014-08-01 00:00:00,943,50729,2.85
2014-08-02 00:00:00,944,50555,6.20
2014-08-03 00:00:00,945,50379,4.36
2014-08-04 00:00:00,946,50200,5.04
2014-08-05 00:00:00,947,50020,2.93
2014-08-06 00:00:00,948,49836,9.08
2014-08-07 00:00:00,949,49650,2.93
2014-08-08 00:00:00,950,49462,7.82
2014-08-09 00:00:00,951,49273,10.26
2014-08-10 00:00:00,952,49081,11.42
2014-08-11 00:00:00,953,48887,12.02
2014-08-12 00:00:00,954,48691,11.51
2014-08-13 00:00:00,955,48494,7.82
2014-08-14 00:00:00,956,48295,6.54
2014-08-15 00:00:00,957,48093,5.15
2014-08-16 00:00:00,958,47891,8.44
2014-08-17 00:00:00,959,47687,13.01
2014-08-18 00:00:00,960,47481,11.58
2014-08-19 00:00:00,961,47273,10.39
2014-08-20 00:00:00,962,47063,4.48
2014-08-21 00:00:00,963,46853,6.88
2014-08-22 00:00:00,964,46641,9.91
2014-08-23 00:00:00,965,46428,7.51
2014-08-24 00:00:00,966,46213,6.51
2014-08-25 00:00:00,967,45998,5.12
2014-08-26 00:00:00,968,45781,7.96
2014-08-27 00:00:00,969,45562,4.43
2014-08-28 00:00:00,970,45343,7.35
2014-08-29 00:00:00,971,45122,8.47
2014-08-30 00:00:00,972,44901,9.74
2014-08-31 00:00:00,973,44678,7.94
2014-09-01 00:00:00,974,44455,2.48
2014-09-02 00:00:00,975,44230,3.95
2014-09-03 00:00:00,976,44005,7.82
2014-09-04 00:00:00,977,43778,5.19
2014-09-05 00:00:00,978,43550,2.01
2014-09-06 00:00:00,979,43322,3.57
2014-09-07 00:00:00,980,43093,3.72
2014-09-08 00:00:00,981,42863,3.80
2014-09-09 00:00:00,982,42632,4.16
2014-09-10 00:00:00,983,42400,5.50
2014-09-11 00:00:00,984,42168,7.13
2014-09-12 00:00:00,985,41935,7.40
2014-09-13 00:00:00,986,41700,7.06
2014-09-14 00:00:00,987,41466,5.63
2014-09-15 00:00:00,988,41230,4.18
2014-09-16 00:00:00,989,40993,2.46
2014-09-17 00:00:00,990,40756,5.45
2014-09-18 00:00:00,991,40519,4.79
2014-09-19 00:00:00,992,40281,1.78
2014-09-20 00:00:00,993,40041,3.17
2014-09-21 00:00:00,994,39802,9.81
2014-09-22 00:00:00,995,39562,10.34
2014-09-23 00:00:00,996,39320,3.74
2014-09-24 00:00:00,997,39079,8.78
2014-09-25 00:00:00,998,38837,8.95
2014-09-26 00:00:00,999,38594,8.64
2014-09-27 00:00:00,1000,38352,3.65
2014-09-28 00:00:00,1001,38108,4.13
2014-09-29 00:00:00,1002,37864,6.60
2014-09-30 00:00:00,1003,37619,6.67
2014-10-01 00:00:00,1004,37374,5.42
2014-10-02 00:00:00,1005,37128,2.91
2014-10-03 00:00:00,1006,36882,3.18
2014-10-04 00:00:00,1007,36636,7.56
2014-10-05 00:00:00,1008,36389,6.68
2014-10-06 00:00:00,1009,36142,7.44
2014-10-07 00:00:00,1010,35895,14.23
2014-10-08 00:00:00,1011,35647,12.06
2014-10-09 00:00:00,1012,35398,11.13
2014-10-10 00:00:00,1013,35150,7.35
2014-10-11 00:00:00,1014,34902,3.95
2014-10-12 00:00:00,1015,34652,3.89
2014-10-13 00:00:00,1016,34403,10.32
2014-10-14 00:00:00,1017,34155,11.40
2014-10-15 00:00:00,1018,33904,5.84
2014-10-16 00:00:00,1019,33656,9.30
2014-10-17 00:00:00,1020,33406,7.64
2014-10-18 00:00:00,1021,33156,10.53
2014-10-19 00:00:00,1022,32906,13.37
2014-10-20 00:00:00,1023,32657,9.57
2014-10-21 00:00:00,1024,32408,16.16
2014-10-22 00:00:00,1025,32159,13.60
2014-10-23 00:00:00,1026,31910,8.26
2014-10-24 00:00:00,1027,31661,9.93
2014-10-25 00:00:00,1028,31413,4.98
2014-10-26 00:00:00,1029,31165,8.82
2014-10-27 00:00:00,1030,30918,7.41
2014-10-28 00:00:00,1031,30671,5.99
2014-10-29 00:00:00,1032,30425,5.75
2014-10-30 00:00:00,1033,30180,7.13
2014-10-31 00:00:00,1034,29935,8.42
2014-11-01 00:00:00,1035,29691,7.80
2014-11-02 00:00:00,1036,29448,12.87
2014-11-03 00:00:00,1037,29207,14.79
2014-11-04 00:00:00,1038,28966,5.70
2014-11-05 00:00:00,1039,28727,4.18
2014-11-06 00:00:00,1040,28490,4.10
2014-11-07 00:00:00,1041,28252,14.21
2014-11-08 00:00:00,1042,28018,10.34
2014-11-09 00:00:00,1043,27785,9.19
2014-11-10 00:00:00,1044,27553,10.18
2014-11-11 00:00:00,1045,27324,10.74
2014-11-12 00:00:00,1046,27097,9.86
2014-11-13 00:00:00,1047,26872,7.40
2014-11-14 00:00:00,1048,26650,11.84
2014-11-15 00:00:00,1049,26430,6.59
2014-11-16 00:00:00,1050,26212,3.41
2014-11-17 00:00:00,1051,25998,7.39
2014-11-18 00:00:00,1052,25787,7.05
2014-11-19 00:00:00,1053,25579,2.84
2014-11-20 00:00:00,1054,25374,4.96
2014-11-21 00:00:00,1055,25173,8.47
2014-11-22 00:00:00,1056,24975,9.39
2014-11-23 00:00:00,1057,24782,8.58
2014-11-24 00:00:00,1058,24593,4.75
2014-11-25 00:00:00,1059,24408,9.20
2014-11-26 00:00:00,1060,24228,9.66
2014-11-27 00:00:00,1061,24052,8.46
2014-11-28 00:00:00,1062,23881,12.19
2014-11-29 00:00:00,1063,23715,8.77
2014-11-30 00:00:00,1064,23555,2.69
2014-12-01 00:00:00,1065,23400,7.51
2014-12-02 00:00:00,1066,23251,4.30
2014-12-03 00:00:00,1067,23108,7.24
2014-12-04 00:00:00,1068,22971,4.48
2014-12-05 00:00:00,1069,22841,7.45
2014-12-06 00:00:00,1070,22717,6.03
2014-12-07 00:00:00,1071,22600,15.00
2014-12-08 00:00:00,1072,22490,10.51
2014-12-09 00:00:00,1073,22386,4.68
2014-12-10 00:00:00,1074,22291,12.63
2014-12-11 00:00:00,1075,22201,15.81
2014-12-12 00:00:00,1076,22121,18.76
2014-12-13 00:00:00,1077,22047,6.89
2014-12-14 00:00:00,1078,21982,11.85
2014-12-15 00:00:00,1079,21925,9.96
2014-12-16 00:00:00,1080,21875,9.99
2014-12-17 00:00:00,1081,21834,13.18
2014-12-18 00:00:00,1082,21800,15.27
2014-12-19 00:00:00,1083,21776,11.35
2014-12-20 00:00:00,1084,21759,17.63
2014-12-21 00:00:00,1085,21751,13.38
2014-12-22 00:00:00,1086,21751,19.72
2014-12-23 00:00:00,1087,21760,17.33
2014-12-24 00:00:00,1088,21777,11.43
2014-12-25 00:00:00,1089,21802,11.12
2014-12-26 00:00:00,1090,21836,3.83
2014-12-27 00:00:00,1091,21878,14.03
2014-12-28 00:00:00,1092,21928,6.72
2014-12-29 00:00:00,1093,21986,10.39
2014-12-30 00:00:00,1094,22052,7.51
2014-12-31 00:00:00,1095,22125,7.51
2015-01-01 00:00:00,1096,22207,12.17
2015-01-02 00:00:00,1097,22296,15.07
2015-01-03 00:00:00,1098,22393,7.81
2015-01-04 00:00:00,1099,22498,8.56
2015-01-05 00:00:00,1100,22609,7.21
2015-01-06 00:00:00,1101,22727,7.79
2015-01-07 00:00:00,1102,22852,12.14
2015-01-08 00:00:00,1103,22984,11.51
2015-01-09 00:00:00,1104,23122,19.35
2015-01-10 00:00:00,1105,23266,21.84
2015-01-11 00:00:00,1106,23417,17.36
2015-01-12 00:00:00,1107,23573,18.41
2015-01-13 00:00:00,1108,23735,12.64
2015-01-14 00:00:00,1109,23902,13.55
2015-01-15 00:00:00,1110,24074,15.91
2015-01-16 00:00:00,1111,24253,9.88
2015-01-17 00:00:00,1112,24435,9.67
2015-01-18 00:00:00,1113,24622,7.72
2015-01-19 00:00:00,1114,24813,1.16
2015-01-20 00:00:00,1115,25008,2.75
2015-01-21 00:00:00,1116,25208,8.28
2015-01-22 00:00:00,1117,25412,5.71
2015-01-23 00:00:00,1118,25619,3.30
2015-01-24 00:00:00,1119,25829,12.79
2015-01-25 00:00:00,1120,26043,7.76
2015-01-26 00:00:00,1121,26260,11.55
2015-01-27 00:00:00,1122,26480,9.32
2015-01-28 00:00:00,1123,26703,18.15
2015-01-29 00:00:00,1124,26927,12.64
2015-01-30 00:00:00,1125,27156,7.31
2015-01-31 00:00:00,1126,27385,7.09
2015-02-01 00:00:00,1127,27617,5.28
2015-02-02 00:00:00,1128,27851,7.35
2015-02-03 00:00:00,1129,28087,4.31
2015-02-04 00:00:00,1130,28326,5.81
2015-02-05 00:00:00,1131,28565,7.77
2015-02-06 00:00:00,1132,28806,9.31
2015-02-07 00:00:00,1133,29048,5.87
2015-02-08 00:00:00,1134,29292,11.16
2015-02-09 00:00:00,1135,29537,9.28
2015-02-10 00:00:00,1136,29783,5.01
2015-02-11 00:00:00,1137,30030,4.57
2015-02-12 00:00:00,1138,30278,2.75
2015-02-13 00:00:00,1139,30527,10.56
2015-02-14 00:00:00,1140,30776,8.81
2015-02-15 00:00:00,1141,31027,5.19
2015-02-16 00:00:00,1142,31277,4.05
2015-02-17 00:00:00,1143,31528,7.06
2015-02-18 00:00:00,1144,31780,6.55
2015-02-19 00:00:00,1145,32032,10.81
2015-02-20 00:00:00,1146,32285,11.84
2015-02-21 00:00:00,1147,32538,7.73
2015-02-22 00:00:00,1148,32790,8.75
2015-02-23 00:00:00,1149,33043,11.21
2015-02-24 00:00:00,1150,33296,12.06
2015-02-25 00:00:00,1151,33550,8.96
2015-02-26 00:00:00,1152,33803,11.00
2015-02-27 00:00:00,1153,34055,7.58
2015-02-28 00:00:00,1154,34308,12.58
2015-03-01 00:00:00,1155,34561,14.71
2015-03-02 00:00:00,1156,34814,13.75
2015-03-03 00:00:00,1157,35066,12.45
2015-03-04 00:00:00,1158,35318,12.60
2015-03-05 00:00:00,1159,35570,6.58
2015-03-06 00:00:00,1160,35821,7.54
2015-03-07 00:00:00,1161,36073,10.97
2015-03-08 00:00:00,1162,36324,8.49
2015-03-09 00:00:00,1163,36574,4.72
2015-03-10 00:00:00,1164,36824,6.31
2015-03-11 00:00:00,1165,37074,3.80
2015-03-12 00:00:00,1166,37324,7.17
2015-03-13 00:00:00,1167,37572,7.46
2015-03-14 00:00:00,1168,37821,6.89
2015-03-15 00:00:00,1169,38069,8.06
2015-03-16 00:00:00,1170,38317,6.02
2015-03-17 00:00:00,1171,38563,4.65
2015-03-18 00:00:00,1172,38811,6.86
2015-03-19 00:00:00,1173,39056,3.75
2015-03-20 00:00:00,1174,39301,2.88
2015-03-21 00:00:00,1175,39546,11.12
2015-03-22 00:00:00,1176,39791,5.03
2015-03-23 00:00:00,1177,40033,4.98
2015-03-24 00:00:00,1178,40276,3.96
2015-03-25 00:00:00,1179,40518,5.47
2015-03-26 00:00:00,1180,40760,11.08
2015-03-27 00:00:00,1181,41000,11.04
2015-03-28 00:00:00,1182,41240,12.53
2015-03-29 00:00:00,1183,41479,17.95
2015-03-30 00:00:00,1184,41718,14.65
2015-03-31 00:00:00,1185,41955,22.73
2015-04-01 00:00:00,1186,42192,15.66
2015-04-02 00:00:00,1187,42428,11.93
2015-04-03 00:00:00,1188,42663,4.17
2015-04-04 00:00:00,1189,42898,8.23
2015-04-05 00:00:00,1190,43131,4.58
2015-04-06 00:00:00,1191,43363,2.53
2015-04-07 00:00:00,1192,43595,5.72
2015-04-08 00:00:00,1193,43825,1.33
2015-04-09 00:00:00,1194,44056,2.28
2015-04-10 00:00:00,1195,44284,1.96
2015-04-11 00:00:00,1196,44512,11.69
2015-04-12 00:00:00,1197,44738,10.12
2015-04-13 00:00:00,1198,44964,4.45
2015-04-14 00:00:00,1199,45188,10.36
2015-04-15 00:00:00,1200,45412,7.80
2015-04-16 00:00:00,1201,45633,6.02
2015-04-17 00:00:00,1202,45855,8.34
2015-04-18 00:00:00,1203,46074,7.81
2015-04-19 00:00:00,1204,46292,2.96
2015-04-20 00:00:00,1205,46510,6.94
2015-04-21 00:00:00,1206,46725,6.40
2015-04-22 00:00:00,1207,46939,8.44
2015-04-23 00:00:00,1208,47152,2.24
2015-04-24 00:00:00,1209,47362,6.24
2015-04-25 00:00:00,1210,47573,8.39
2015-04-26 00:00:00,1211,47780,5.62
2015-04-27 00:00:00,1212,47987,8.01
2015-04-28 00:00:00,1213,48191,9.49
2015-04-29 00:00:00,1214,48393,9.18
2015-04-30 00:00:00,1215,48594,8.83
2015-05-01 00:00:00,1216,48793,5.08
2015-05-02 00:00:00,1217,48990,2.52
2015-05-03 00:00:00,1218,49185,10.62
2015-05-04 00:00:00,1219,49378,7.35
2015-05-05 00:00:00,1220,49569,16.09
2015-05-06 00:00:00,1221,49757,13.83
2015-05-07 00:00:00,1222,49944,7.64
2015-05-08 00:00:00,1223,50128,3.16
2015-05-09 00:00:00,1224,50309,14.73
2015-05-10 00:00:00,1225,50488,3.75
2015-05-11 00:00:00,1226,50664,7.97
2015-05-12 00:00:00,1227,50839,8.24
2015-05-13 00:00:00,1228,51009,5.52
2015-05-14 00:00:00,1229,51177,4.50
2015-05-15 00:00:00,1230,51342,6.17
2015-05-16 00:00:00,1231,51505,8.95
2015-05-17 00:00:00,1232,51665,6.81
2015-05-18 00:00:00,1233,51820,11.27
2015-05-19 00:00:00,1234,51973,11.96
2015-05-20 00:00:00,1235,52123,7.73
2015-05-21 00:00:00,1236,52269,6.10
2015-05-22 00:00:00,1237,52411,5.75
2015-05-23 00:00:00,1238,52551,6.85
2015-05-24 00:00:00,1239,52686,3.80
2015-05-25 00:00:00,1240,52817,6.12
2015-05-26 00:00:00,1241,52945,7.35
2015-05-27 00:00:00,1242,53068,6.01
2015-05-28 00:00:00,1243,53189,9.41
2015-05-29 00:00:00,1244,53304,11.00
2015-05-30 00:00:00,1245,53416,8.96
2015-05-31 00:00:00,1246,53523,12.63
2015-06-01 00:00:00,1247,53626,6.63
2015-06-02 00:00:00,1248,53724,17.04
2015-06-03 00:00:00,1249,53817,7.78
2015-06-04 00:00:00,1250,53907,5.39
2015-06-05 00:00:00,1251,53992,6.72
2015-06-06 00:00:00,1252,54072,7.33
2015-06-07 00:00:00,1253,54147,6.01
2015-06-08 00:00:00,1254,54218,8.57
2015-06-09 00:00:00,1255,54283,8.82
2015-06-10 00:00:00,1256,54344,7.21
2015-06-11 00:00:00,1257,54399,6.97
2015-06-12 00:00:00,1258,54450,6.92
